DATA_SOURCE	TXP	VARIANT_CLASS	CANCER_TYPE	ANY_REGION_DUPLICATED	PYCLONECLONAL_SC	OVERALL_TIMING	SOURCE_HUGO_SYMBOL	FUNFAM	SCORE_THRESHOLD	DRIVERMUT	MUTANT_EXPRESSED	NUM_MUTS	NUM_ROWS
Tx	Y	Missense_Mutation	LUSC	-	late	late	ABCA1	3.40.50.300_628823_1vplA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ABCA8	3.40.50.300_628823_1vplA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ABCB1	1.20.1560.10_26651_3g5uA01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	ABCB10	1.20.1560.10_26651_3g5uA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ABCC5	3.40.50.300_629966_3gd7A01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACAD11	1.20.140.10_16251_2wbiA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACAD9	1.10.540.10_15764_1egcA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACO2	3.30.499.10_6840_1acoA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACTG2	3.30.420.40_77117_1yagA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACTL6A	3.30.420.40_78973_3qb0A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACTN4	1.20.58.60_16713_1hciA04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ACTR3	3.30.420.40_77055_3dwlA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ADAM17	3.40.390.10_13318_1bkcA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ADAM22	3.40.390.10_13199_3g5cA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ADCY2	3.30.70.1230_5760_1azsA00			-	3	3
Tx	Y	Missense_Mutation	LUSC	-	late	late	ADCYAP1R1	4.10.1240.10_966_2jodA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	AIDA	1.20.120.360_14_1ug7A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	AKAP13	1.20.900.10_3381_4d0nB01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	AKR1B1	3.20.20.100_15056_1ry0A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ALDOA	3.20.20.70_118723_1aldA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ALK	3.30.200.20_411_2xb7A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ANGEL2	3.60.10.10_13487_3ngnA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ANKRD35	1.25.40.20_3759_3deoA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ANKRD55	1.25.40.20_3759_3deoA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	AOC2	2.70.98.20_773_3hi7A03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	AP2A1	2.60.40.1230_654_1b9kA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	APAF1	1.10.533.10_5020_1c15A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	APBB1IP	2.30.29.30_22502_3hk0A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ARF5	3.40.50.300_633341_3lvqE04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ARNTL2	3.30.450.20_87784_4f3lB02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ASTL	3.40.390.10_13277_3edgA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ATIC	3.40.140.20_3112_1p4rA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ATP1A4	2.70.150.10_9878_3b8eA01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	ATP1B2	2.60.40.1660_369_3kdpB02			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	ATP5A1	3.40.50.300_629820_2hldA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BBX	1.10.30.10_4421_1wz6A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BCAT2	3.20.10.10_3894_2abjA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BCHE	3.40.50.1820_115121_1mx1A00			-	3	3
Tx	Y	Missense_Mutation	LUSC	-	late	late	BCL6	3.30.710.10_6823_4u2mA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BIRC2	1.10.1170.10_1271_3uw4A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BPNT1	3.30.540.10_6473_2wefA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BTN3A2	2.60.40.10_136415_4i0kA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BUB1	1.10.510.10_78835_4qpmA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	BUB3	2.130.10.10_103134_3mmyA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	C3	2.40.50.120_1108_2a73B07			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	C6	2.10.70.10_16788_3t5oA04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	C8orf44-SGK3	1.10.510.10_78768_1apmE01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CA1	3.10.200.10_1430_2zncA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CAD	3.40.50.880_33954_1a9xB02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CAD	3.50.30.20_1813_1a9xB01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CASP1	3.40.50.1460_5871_1bmqA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CASP2	3.40.50.1460_5850_1pyoA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CBS	3.10.580.10_15836_4cooA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CD1A	2.60.40.10_134620_3ov6A03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CD3G	2.60.40.10_136247_1sy6A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CDH2	2.60.40.60_18737_3q2wA05			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CDH3	2.60.40.60_18813_1edhA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CDH5	2.60.40.60_18813_1edhA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CEACAM3	2.60.40.10_137939_1l6zA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CENPB	1.10.10.60_45686_1hlvA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CENPW	1.10.20.10_5695_3b0cW00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CFLAR	1.10.533.10_5241_2bbrA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CHIA	3.20.20.80_52966_2ybtA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CHN2	3.30.505.10_4173_3cxlA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CLEC4E	3.10.100.10_12415_2ls8A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CLTC	1.25.40.10_144984_1b89A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CNGA1	2.60.120.10_54809_2n7gA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CNGA4	2.60.120.10_54809_2n7gA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CNTN5	2.60.40.10_135781_2om5A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CPXM1	3.40.630.10_34847_1uwyA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CPXM2	2.60.40.1120_16425_1uwyA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CPXM2	3.40.630.10_34847_1uwyA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CSAD	3.40.640.10_63248_3k40A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CSNK2A3	1.10.510.10_26544_3u87A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CTNND2	1.25.10.10_69164_3l6yA01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	CTSA	3.40.50.1820_115070_1ivyA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CTSS	3.90.70.10_17143_1gloA00			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	CYB5D2	3.10.120.10_3857_4x8yA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	CYP27C1	1.10.630.10_29337_1og2A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DCK	3.40.50.300_635325_1j90A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DCLK1	1.10.510.10_78946_1tkiA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DCLK1	3.30.200.20_804_5jzjA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DDC	3.40.640.10_63248_3k40A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DDI1	2.40.70.10_23085_2i1aA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DHTKD1	3.40.50.970_36536_1ni4A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DLG1	3.30.63.10_1798_1kgdA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DNAH5	3.40.50.300_630802_3vkgA05			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DNAH9	3.40.50.300_630802_3vkgA05			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DNAJC19	1.10.287.110_14745_2guzA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DNAJC5	1.10.287.110_14410_2n04A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DPP10	3.40.50.1820_115381_1z68A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DPP4	3.40.50.1820_115381_1z68A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DPYS	3.20.20.140_40287_2vr2A01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	DYNC1H1	3.40.50.300_631561_3vkgA07	MC3		-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DYRK1B	1.10.510.10_78464_2vx3A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	DYRK4	1.10.510.10_78694_3k2lA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ECT2	3.40.50.10190_6404_4n40A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EHD1	3.40.50.300_623439_2qptA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EIF4G1	1.25.40.180_4336_4iulA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EML1	2.130.10.10_103075_4ci8A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ENPP2	3.40.720.10_18987_4zg6A03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPB41L3	1.20.80.10_2751_1ni2A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPHA1	2.60.40.10_135943_2x10A04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPHA7	2.60.120.260_35252_1kgyA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPHB1	2.60.40.10_135943_2x10A04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPHB3	2.60.40.10_135943_2x10A04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPHB3	3.30.200.20_2482_1jpaA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPRS	3.30.930.10_32096_4hvcA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EPS8	2.30.29.30_22656_2cy4A00	MC3		-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ERI1	3.30.420.10_5331_1w0hA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ESR2	3.30.50.10_4124_1hcpA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ESYT3	2.60.40.150_15469_4npjA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ESYT3	2.60.40.150_15595_4npjA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ETV5	1.10.10.10_264144_1k78B00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	EXOSC5	3.30.230.70_4201_2nn6D00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	F13A1	3.90.260.10_390_1kv3A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FABP5	2.40.128.20_5945_1b56A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FANCM	3.40.50.10130_698_4bxoA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FAP	2.140.10.30_11540_1z68A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FARP2	2.30.29.30_22027_4gzuA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FASLG	2.60.120.40_2516_4msvA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FBP1	3.30.540.10_6465_1ftaA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FBXO4	1.20.1280.50_10740_3l2oB01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	FLRT2	3.80.10.10_105500_4v2cA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FLT4	2.60.40.10_131957_4bsjA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FOS	1.20.5.170_18272_2wt7A00	MC3		-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FOXD2	1.10.10.10_264994_1d5vA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	FRK	1.10.510.10_78758_1fpuA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GCH1	3.30.1130.10_4249_1fb1A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GCHFR	3.30.1410.10_17_1is7K00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GDA	3.20.20.140_40745_2uz9A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GFPT2	3.40.50.10490_21123_2v4mA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GGH	3.40.50.880_33669_1l9xA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GLIPR1L2	3.40.33.10_4816_3q2rA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GNA12	1.10.400.10_1426_1shzA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GNA13	3.40.50.300_628018_1shzA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GNAS	3.40.50.300_628018_1shzA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GNB4	2.130.10.10_102892_4kfmB00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GPI	3.40.50.10490_21030_1u0eA01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	GPT2	3.40.640.10_63395_3ihjA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GRB14	3.10.20.90_16558_1wgrA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GREM2	2.10.90.10_2749_4jphB00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GSK3A	1.10.510.10_79529_4nu1A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	GSK3B	1.10.510.10_79529_4nu1A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	H2AFV	1.10.20.10_5613_1u35C00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HDAC9	3.40.800.20_2855_2vqjA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HERC2	2.130.10.30_7612_4l1mA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HGF	2.40.20.10_1589_1bhtA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HIBADH	3.40.50.720_291641_3dojA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HIST1H1B	1.10.10.10_266128_1ghcA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HK2	3.40.367.20_1728_1v4sA01			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	HMCN1	2.60.40.10_137185_1ya5A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HNRNPL	3.30.70.330_43833_3r27A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	HSP90AB1	3.30.565.10_80793_1byqA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IFNGR1	2.60.40.10_27371_1fg9C02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IL1R2	2.60.40.10_133700_3o4oC02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IL20RB	2.60.40.10_133631_4dohB02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	INPPL1	3.60.10.10_13379_3nr8A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IPO13	1.25.10.10_69893_2x1gF00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IPO8	1.25.10.10_70133_1wa5C00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IQGAP1	1.10.418.10_4696_2rr8A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IQUB	3.10.20.90_16640_3goeA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IRF6	2.60.200.10_514_1j2fA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	IRS1	2.30.29.30_22457_1qqgA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ITGA2B	2.130.10.130_8356_1jv2A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ITGA7	2.130.10.130_8356_1jv2A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ITGA8	2.130.10.130_8356_1jv2A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ITGAV	2.60.40.1510_1273_1jv2A03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ITGAX	2.60.40.1460_697_3k6sA03	MC3		-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ITGB7	3.40.50.410_19584_1jv2B02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	JAK3	1.10.510.10_79007_1u46A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KCNA2	1.10.287.70_16912_4jtaB03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KCNJ12	1.10.287.70_16892_3syaA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KCNJ12	2.60.40.1400_477_2qksA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KCNJ15	2.60.40.1400_477_2qksA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KCNJ5	1.10.287.70_16892_3syaA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KCTD4	3.30.710.10_13792_4jtaB01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KDM4A	2.60.120.650_3317_2gp3A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KHK	3.40.1190.20_17086_2hlzA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KIF16B	3.40.850.10_4688_4h1gA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KIF3B	3.40.850.10_4688_4h1gA02			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	KIFC2	3.40.850.10_4688_4h1gA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KIT	1.10.510.10_57396_1pkgA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KMT2C	3.30.40.10_30081_2ysmA00	MC3		-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KMT2C	3.30.40.10_30081_2ysmA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KPNA4	1.25.10.10_10704_4uaeA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	KYNU	3.90.1150.10_81558_2hzpA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	LIMK2	1.10.510.10_79377_3s95A02			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	LIPG	2.60.60.20_2394_2oxeA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	LRRC4B	3.80.10.10_105374_3zynA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MAGI2	2.30.42.10_23696_1uepA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MAP3K12	1.10.510.10_79044_5cenA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MAPK8	1.10.510.10_79342_5awmA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MASP1	2.10.70.10_17406_1gpzA04			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MASP1	2.40.10.10_46927_1q3xA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MCM4	3.40.50.300_629962_4r7zA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	ME3	3.40.50.720_289485_2aw5A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MET	2.60.40.10_133342_2uzxB02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	METAP2	1.10.10.10_266761_1b59A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MGLL	3.40.50.1820_115534_3hjuA00			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	MME	1.10.1380.10_365_1dmtA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MMP1	2.110.10.10_1534_1itvA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MMP3	3.40.390.10_13247_1gkcA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MPZL3	2.60.40.10_136116_5fdyA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MRAS	3.40.50.300_630744_1kaoA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MSH6	2.30.30.140_3101_2gfuA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MTR	1.10.1240.10_1390_1bmtA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MTR	3.40.50.280_4776_1bmtA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MYLK	1.10.510.10_78946_1tkiA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MYLK	2.60.40.10_137185_1ya5A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	MYLK2	1.10.510.10_78946_1tkiA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NAALAD2	3.50.30.30_4585_1z8lA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NAALADL2	3.50.30.30_4585_1z8lA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NARS2	3.30.930.10_32405_4j15A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NEFH	1.20.5.170_18190_1gk4A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NLK	1.10.510.10_78730_1lewA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NMNAT1	3.40.50.620_88437_1gzuA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NNT	3.40.50.720_290287_1x13A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NOS1	3.40.50.360_16148_3hr4A02			-	2	2
Tx	Y	Missense_Mutation	LUSC	-	late	late	NPAS2	3.30.450.20_87718_4f3lA03			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NPEPL1	3.40.630.10_34676_2hb6A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NUDT16	3.90.79.10_21514_2xsqA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NUDT2	3.90.79.10_21645_1xsaA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	NXT1	3.10.450.50_22898_1jkgA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	OAS1	1.10.1410.20_349_4ig8A02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	OMP	2.60.120.390_8_1jobA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PAIP1	1.25.40.180_4244_3rk6A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PAPOLB	3.30.70.590_513_1fa0A01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PARD6A	2.30.42.10_23761_1ry4A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PASK	1.10.510.10_79375_1xqzA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PBX1	1.10.10.60_124109_1du6A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PCCB	3.90.226.10_34116_1vrgA02			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PCDHA2	2.60.40.60_18149_5dzvA05			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PDE11A	1.10.1300.10_1260_2chmA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PDE1A	1.10.1300.10_1262_1mkdA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PDE3A	1.10.1300.10_1262_1mkdA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PDE4C	1.10.1300.10_1262_1mkdA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PDP1	3.60.40.10_11453_2pnqA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PEX5L	1.25.40.10_145272_1fchA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PGLS	3.40.50.1360_8336_1ne7A00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PHKG1	3.30.200.20_66370_2y7jA01			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PIK3CA	1.25.40.70_2223_1e8yA03	MC3		-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PIK3CA	2.60.40.150_15597_2enqA00			-	1	1
Tx	Y	Missense_Mutation	LUSC	-	late	late	PIK3CA	3.30.1010.10_1841_2rd0A05			-	1	1
